,participant,gender,age,language,logical_training,trials,response,aim,comments,type
1905,anon86,female,21,English,No,XY_XandY_catele_catandele,3,To see how people interpret statements that could be seen in multiple ways,,quatenary
1906,anon86,female,21,English,No,X_XorY_dog_dogorele,2,To see how people interpret statements that could be seen in multiple ways,,quatenary
1907,anon86,female,21,English,No,XY_XandY_catdog_catanddog,0,To see how people interpret statements that could be seen in multiple ways,,quatenary
1908,anon86,female,21,English,No,X_XandY_cat_catanddog,0,To see how people interpret statements that could be seen in multiple ways,,quatenary
1909,anon86,female,21,English,No,X_X_dog_dog,3,To see how people interpret statements that could be seen in multiple ways,,quatenary
1910,anon86,female,21,English,No,X_XandY_ele_dogandele,0,To see how people interpret statements that could be seen in multiple ways,,quatenary
1911,anon86,female,21,English,No,XY_XorY_catdog_catordog,3,To see how people interpret statements that could be seen in multiple ways,,quatenary
1912,anon86,female,21,English,No,X_XorY_dog_catordog,3,To see how people interpret statements that could be seen in multiple ways,,quatenary
1913,anon86,female,21,English,No,XY_X_catele_cat,3,To see how people interpret statements that could be seen in multiple ways,,quatenary
1914,anon86,female,21,English,No,XY_X_catdog_cat,3,To see how people interpret statements that could be seen in multiple ways,,quatenary
1915,anon86,female,21,English,No,X_Z_ele_cat,0,To see how people interpret statements that could be seen in multiple ways,,quatenary
1916,anon86,female,21,English,No,X_Z_cat_ele,0,To see how people interpret statements that could be seen in multiple ways,,quatenary
1917,anon86,female,21,English,No,XY_XorY_dogele_dogorele,3,To see how people interpret statements that could be seen in multiple ways,,quatenary
1918,anon86,female,21,English,No,X_Z_cat_dog,0,To see how people interpret statements that could be seen in multiple ways,,quatenary
1919,anon86,female,21,English,No,XY_XandY_dogele_dogandele,3,To see how people interpret statements that could be seen in multiple ways,,quatenary
1920,anon86,female,21,English,No,X_X_ele_ele,3,To see how people interpret statements that could be seen in multiple ways,,quatenary
1921,anon88,female,28,English,No,XY_Z_dogele_cat,0,to see what i think a lie is,no issues,quatenary
1922,anon88,female,28,English,No,XY_XandY_catdog_catanddog,3,to see what i think a lie is,no issues,quatenary
1923,anon88,female,28,English,No,X_X_cat_cat,3,to see what i think a lie is,no issues,quatenary
1924,anon88,female,28,English,No,X_XorY_ele_dogorele,2,to see what i think a lie is,no issues,quatenary
1925,anon88,female,28,English,No,XY_Z_catele_dog,0,to see what i think a lie is,no issues,quatenary
1926,anon88,female,28,English,No,XY_XandY_catele_catandele,3,to see what i think a lie is,no issues,quatenary
1927,anon88,female,28,English,No,X_XorY_dog_dogorele,2,to see what i think a lie is,no issues,quatenary
1928,anon88,female,28,English,No,X_Z_ele_dog,0,to see what i think a lie is,no issues,quatenary
1929,anon88,female,28,English,No,X_XandY_dog_catanddog,0,to see what i think a lie is,no issues,quatenary
1930,anon88,female,28,English,No,X_XandY_ele_catandele,0,to see what i think a lie is,no issues,quatenary
1931,anon88,female,28,English,No,XY_X_catele_cat,3,to see what i think a lie is,no issues,quatenary
1932,anon88,female,28,English,No,X_X_dog_dog,3,to see what i think a lie is,no issues,quatenary
1933,anon88,female,28,English,No,X_Z_dog_cat,0,to see what i think a lie is,no issues,quatenary
1934,anon88,female,28,English,No,X_XorY_ele_catorele,3,to see what i think a lie is,no issues,quatenary
1935,anon88,female,28,English,No,XY_XandY_dogele_dogandele,3,to see what i think a lie is,no issues,quatenary
1936,anon88,female,28,English,No,X_XandY_cat_catanddog,0,to see what i think a lie is,no issues,quatenary
1937,anon88,female,28,English,No,XY_XorY_catele_catorele,1,to see what i think a lie is,no issues,quatenary
1938,anon88,female,28,English,No,XY_X_dogele_dog,3,to see what i think a lie is,no issues,quatenary
1939,anon88,female,28,English,No,XY_XorY_catdog_catordog,2,to see what i think a lie is,no issues,quatenary
1940,anon88,female,28,English,No,X_Z_cat_dog,0,to see what i think a lie is,no issues,quatenary
1941,anon88,female,28,English,No,XY_X_dogele_ele,3,to see what i think a lie is,no issues,quatenary
1942,anon88,female,28,English,No,X_X_ele_ele,3,to see what i think a lie is,no issues,quatenary
1943,anon88,female,28,English,No,XY_Z_catdog_ele,0,to see what i think a lie is,no issues,quatenary
1944,anon88,female,28,English,No,XY_XorY_dogele_dogorele,1,to see what i think a lie is,no issues,quatenary
1945,anon89,male,56,ENGLISH,No,X_X_ele_ele,3,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1946,anon89,male,56,ENGLISH,No,XY_X_catdog_dog,2,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1947,anon89,male,56,ENGLISH,No,X_XorY_cat_catordog,0,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1948,anon89,male,56,ENGLISH,No,X_X_cat_cat,3,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1949,anon89,male,56,ENGLISH,No,XY_XorY_catele_catorele,2,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1950,anon89,male,56,ENGLISH,No,X_XorY_ele_dogorele,2,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1951,anon89,male,56,ENGLISH,No,XY_Z_catdog_ele,0,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1952,anon89,male,56,ENGLISH,No,XY_XandY_catele_catandele,2,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1953,anon89,male,56,ENGLISH,No,X_X_dog_dog,3,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1954,anon89,male,56,ENGLISH,No,X_XorY_dog_catordog,2,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1955,anon89,male,56,ENGLISH,No,XY_X_dogele_ele,2,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1956,anon89,male,56,ENGLISH,No,X_Z_cat_ele,0,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1957,anon89,male,56,ENGLISH,No,XY_Z_catele_dog,0,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1958,anon89,male,56,ENGLISH,No,XY_Z_dogele_cat,0,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1959,anon89,male,56,ENGLISH,No,X_Z_cat_dog,0,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1960,anon89,male,56,ENGLISH,No,XY_XorY_catdog_catordog,2,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1961,anon89,male,56,ENGLISH,No,XY_X_catele_cat,2,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1962,anon89,male,56,ENGLISH,No,XY_XorY_dogele_dogorele,2,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1963,anon89,male,56,ENGLISH,No,XY_XandY_catdog_catanddog,2,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1964,anon89,male,56,ENGLISH,No,X_XandY_cat_catandele,0,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1965,anon89,male,56,ENGLISH,No,X_XandY_dog_catanddog,0,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1966,anon89,male,56,ENGLISH,No,XY_XandY_dogele_dogandele,3,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1967,anon89,male,56,ENGLISH,No,X_XandY_dog_dogandele,0,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1968,anon89,male,56,ENGLISH,No,X_Z_dog_cat,0,using conjuntive words and logic. i may not realized the cards again at first,n/a,quatenary
1969,anon90,female,36,English,No,X_XorY_ele_dogorele,1,determining how people interrupt correctness,,binary
1970,anon90,female,36,English,No,X_X_cat_cat,1,determining how people interrupt correctness,,binary
1971,anon90,female,36,English,No,X_XorY_dog_dogorele,1,determining how people interrupt correctness,,binary
1972,anon90,female,36,English,No,XY_XorY_catdog_catordog,0,determining how people interrupt correctness,,binary
1973,anon90,female,36,English,No,XY_Z_dogele_cat,0,determining how people interrupt correctness,,binary
1974,anon90,female,36,English,No,X_XorY_cat_catordog,1,determining how people interrupt correctness,,binary
1975,anon90,female,36,English,No,X_Z_dog_ele,0,determining how people interrupt correctness,,binary
1976,anon90,female,36,English,No,X_XandY_cat_catandele,0,determining how people interrupt correctness,,binary
1977,anon90,female,36,English,No,XY_X_catdog_dog,0,determining how people interrupt correctness,,binary
1978,anon90,female,36,English,No,X_X_ele_ele,1,determining how people interrupt correctness,,binary
1979,anon90,female,36,English,No,X_XandY_ele_dogandele,0,determining how people interrupt correctness,,binary
1980,anon90,female,36,English,No,XY_XandY_dogele_dogandele,1,determining how people interrupt correctness,,binary
1981,anon90,female,36,English,No,X_X_dog_dog,1,determining how people interrupt correctness,,binary
1982,anon90,female,36,English,No,XY_XorY_dogele_dogorele,0,determining how people interrupt correctness,,binary
1983,anon90,female,36,English,No,XY_XandY_catele_catandele,1,determining how people interrupt correctness,,binary
1984,anon90,female,36,English,No,X_Z_ele_cat,0,determining how people interrupt correctness,,binary
1985,anon90,female,36,English,No,XY_XorY_catele_catorele,0,determining how people interrupt correctness,,binary
1986,anon90,female,36,English,No,XY_Z_catdog_ele,0,determining how people interrupt correctness,,binary
1987,anon90,female,36,English,No,XY_XandY_catdog_catanddog,1,determining how people interrupt correctness,,binary
1988,anon90,female,36,English,No,XY_X_catele_cat,0,determining how people interrupt correctness,,binary
1989,anon90,female,36,English,No,XY_Z_catele_dog,0,determining how people interrupt correctness,,binary
1990,anon90,female,36,English,No,X_Z_cat_ele,0,determining how people interrupt correctness,,binary
1991,anon90,female,36,English,No,X_XandY_dog_catanddog,0,determining how people interrupt correctness,,binary
1992,anon90,female,36,English,No,XY_X_dogele_ele,0,determining how people interrupt correctness,,binary
1993,anon91,female,33,english,No,XY_X_dogele_dog,1,using the words and/or in sentence ,,ternary
1994,anon91,female,33,english,No,X_Z_dog_cat,0,using the words and/or in sentence ,,ternary
1995,anon91,female,33,english,No,X_XorY_dog_dogorele,1,using the words and/or in sentence ,,ternary
1996,anon91,female,33,english,No,X_XorY_ele_catorele,1,using the words and/or in sentence ,,ternary
1997,anon91,female,33,english,No,X_XandY_cat_catandele,1,using the words and/or in sentence ,,ternary
1998,anon91,female,33,english,No,X_Z_cat_dog,0,using the words and/or in sentence ,,ternary
1999,anon91,female,33,english,No,X_X_dog_dog,1,using the words and/or in sentence ,,ternary
2000,anon91,female,33,english,No,X_XandY_cat_catanddog,2,using the words and/or in sentence ,,ternary
2001,anon91,female,33,english,No,X_XandY_dog_catanddog,0,using the words and/or in sentence ,,ternary
2002,anon91,female,33,english,No,XY_XorY_catele_catorele,1,using the words and/or in sentence ,,ternary
2003,anon91,female,33,english,No,XY_XandY_catele_catandele,1,using the words and/or in sentence ,,ternary
2004,anon91,female,33,english,No,XY_Z_catdog_ele,0,using the words and/or in sentence ,,ternary
2005,anon91,female,33,english,No,XY_XorY_catdog_catordog,1,using the words and/or in sentence ,,ternary
2006,anon91,female,33,english,No,XY_Z_catele_dog,0,using the words and/or in sentence ,,ternary
2007,anon91,female,33,english,No,X_Z_cat_ele,0,using the words and/or in sentence ,,ternary
2008,anon91,female,33,english,No,X_X_ele_ele,1,using the words and/or in sentence ,,ternary
2009,anon91,female,33,english,No,XY_X_catele_cat,1,using the words and/or in sentence ,,ternary
2010,anon91,female,33,english,No,XY_XandY_dogele_dogandele,1,using the words and/or in sentence ,,ternary
2011,anon91,female,33,english,No,XY_XandY_catdog_catanddog,1,using the words and/or in sentence ,,ternary
2012,anon91,female,33,english,No,XY_Z_dogele_cat,0,using the words and/or in sentence ,,ternary
2013,anon91,female,33,english,No,XY_XorY_dogele_dogorele,1,using the words and/or in sentence ,,ternary
2014,anon91,female,33,english,No,XY_X_catdog_dog,1,using the words and/or in sentence ,,ternary
2015,anon91,female,33,english,No,X_XorY_dog_catordog,1,using the words and/or in sentence ,,ternary
2016,anon91,female,33,english,No,X_X_cat_cat,1,using the words and/or in sentence ,,ternary
2017,anon92,male,41,english,No,X_XorY_dog_dogorele,1,"im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",,binary
2018,anon92,male,41,english,No,XY_XandY_catdog_catanddog,1,"im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",,binary
2019,anon92,male,41,english,No,X_XorY_cat_catorele,1,"im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",,binary
2020,anon92,male,41,english,No,XY_X_catele_ele,1,"im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",,binary
2021,anon92,male,41,english,No,XY_XorY_dogele_dogorele,1,"im not sure exactly, but i was definitely unsure how to answer the OR statements when it should have been AND. i decided that he was essentially right, because both animals were present, but i maybe could have gone the other way? i am definitely going to research logical conjunction later.",,binary
