"","participant","gender","age","language","logical_training","trials","response","aim","comments"
"2130","anon96","male","31","English","Yes","X_XandY_dog_catdog","8","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2131","anon96","male","31","English","Yes","XY.XandY_catdog","100","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2132","anon96","male","31","English","Yes","XY_X_catdog_dog","70","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2133","anon96","male","31","English","Yes","XY_Z_catdog_ele","0","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2134","anon96","male","31","English","Yes","X.X_cat","100","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2135","anon96","male","31","English","Yes","XY.XandY_catele","100","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2136","anon96","male","31","English","Yes","XY.XandY_dogele","100","To find out how people perceive what Bob was guessing. ""And"" / ""Or"" make a big difference.","Great study!"
"2137","anon97","male","34","English","No","XY_Z_catdog_ele","0","I don't know","-"
"2138","anon97","male","34","English","No","X.X_cat","1","I don't know","-"
"2139","anon97","male","34","English","No","XY.XorY_dogele","1","I don't know","-"
"2140","anon97","male","34","English","No","XY_X_catdog_dog","1","I don't know","-"
"2141","anon97","male","34","English","No","XY_Z_dogele_cat","0","I don't know","-"
"2142","anon97","male","34","English","No","XY.XandY_catele","1","I don't know","-"
"2143","anon97","male","34","English","No","X_Z_cat_dog","0","I don't know","-"
"2144","anon97","male","34","English","No","X_XandY_cat_catele","0","I don't know","-"
"2145","anon97","male","34","English","No","XY_Z_catele_dog","0","I don't know","-"
"2146","anon97","male","34","English","No","XY.XorY_catele","1","I don't know","-"
"2147","anon97","male","34","English","No","XY_X_dogele_dog","1","I don't know","-"
"2148","anon97","male","34","English","No","X_XorY_cat_catdog","1","I don't know","-"
"2149","anon97","male","34","English","No","X.X_dog","1","I don't know","-"
"2150","anon97","male","34","English","No","X_XorY_dog_catdog","1","I don't know","-"
"2151","anon97","male","34","English","No","X_Z_dog_ele","0","I don't know","-"
"2152","anon97","male","34","English","No","X_Z_ele_dog","0","I don't know","-"
"2153","anon97","male","34","English","No","X_XorY_ele_catele","1","I don't know","-"
"2154","anon97","male","34","English","No","XY_X_catele_cat","1","I don't know","-"
"2155","anon97","male","34","English","No","XY.XandY_catdog","1","I don't know","-"
"2156","anon97","male","34","English","No","XY.XandY_dogele","1","I don't know","-"
"2157","anon97","male","34","English","No","X.X_ele","1","I don't know","-"
"2158","anon97","male","34","English","No","X_XandY_ele_dogele","0","I don't know","-"
"2159","anon97","male","34","English","No","XY.XorY_catdog","1","I don't know","-"
"2160","anon97","male","34","English","No","X_XandY_ele_catele","0","I don't know","-"
"2161","anon98","male","60","English","Yes","X_Z_dog_cat","0","I don't know.",""
"2162","anon98","male","60","English","Yes","X.X_cat","100","I don't know.",""
"2163","anon98","male","60","English","Yes","X_XorY_cat_catele","100","I don't know.",""
"2164","anon98","male","60","English","Yes","XY_X_catdog_dog","74","I don't know.",""
"2165","anon98","male","60","English","Yes","X_XorY_dog_dogele","100","I don't know.",""
"2166","anon98","male","60","English","Yes","X_Z_cat_dog","0","I don't know.",""
"2167","anon98","male","60","English","Yes","XY_Z_catele_dog","0","I don't know.",""
"2168","anon98","male","60","English","Yes","XY.XandY_dogele","100","I don't know.",""
"2169","anon98","male","60","English","Yes","XY.XorY_catele","0","I don't know.",""
"2170","anon98","male","60","English","Yes","XY.XandY_catdog","100","I don't know.",""
"2171","anon98","male","60","English","Yes","X.X_dog","100","I don't know.",""
"2172","anon98","male","60","English","Yes","XY_X_catele_cat","78","I don't know.",""
"2173","anon98","male","60","English","Yes","XY_Z_dogele_cat","0","I don't know.",""
"2174","anon98","male","60","English","Yes","X_XandY_cat_catele","0","I don't know.",""
"2175","anon98","male","60","English","Yes","X_XorY_ele_catele","100","I don't know.",""
"2176","anon98","male","60","English","Yes","XY.XandY_catele","100","I don't know.",""
"2177","anon98","male","60","English","Yes","XY_X_catele_ele","75","I don't know.",""
"2178","anon98","male","60","English","Yes","XY.XorY_catdog","0","I don't know.",""
"2179","anon98","male","60","English","Yes","XY.XorY_dogele","0","I don't know.",""
"2180","anon98","male","60","English","Yes","X.X_ele","100","I don't know.",""
"2181","anon98","male","60","English","Yes","X_XandY_cat_catdog","0","I don't know.",""
"2182","anon98","male","60","English","Yes","X_Z_ele_dog","0","I don't know.",""
"2183","anon98","male","60","English","Yes","XY_Z_catdog_ele","0","I don't know.",""
"2184","anon98","male","60","English","Yes","X_XandY_ele_dogele","0","I don't know.",""
"2185","anon99","male","59","English","No","XY.XandY_dogele","1","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2186","anon99","male","59","English","No","XY_Z_catele_dog","0","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2187","anon99","male","59","English","No","X.X_ele","1","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2188","anon99","male","59","English","No","XY.XorY_dogele","1","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2189","anon99","male","59","English","No","XY_X_dogele_ele","1","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2190","anon99","male","59","English","No","X_Z_ele_dog","0","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2191","anon99","male","59","English","No","XY_X_catdog_dog","1","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2192","anon99","male","59","English","No","X_XorY_cat_catdog","1","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2193","anon99","male","59","English","No","XY_X_catdog_cat","1","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2194","anon99","male","59","English","No","X.X_cat","1","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2195","anon99","male","59","English","No","XY.XorY_catdog","1","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2196","anon99","male","59","English","No","X_XorY_cat_catele","1","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2197","anon99","male","59","English","No","X_Z_cat_ele","0","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2198","anon99","male","59","English","No","XY.XorY_catele","1","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2199","anon99","male","59","English","No","X_Z_cat_dog","0","To sample how people interpret facts and how they differ according to how they are stated","No issues"
"2200","anon99","male","59","English","No","X_XandY_ele_catele","0","To sample how people interpret facts and how they differ according to how they are stated","No issues"
